K,k,size,accuracy,precision,recall,f1
10.0,1.0,320.0,0.8125,0.8270833333333334,0.8125,0.8037067099567099
10.0,1.0,320.0,0.6875,0.7,0.6875,0.6772569444444445
10.0,1.0,320.0,0.71875,0.6979166666666666,0.71875,0.6996527777777777
10.0,1.0,320.0,0.75,0.78125,0.75,0.7510912698412698
10.0,1.0,320.0,0.6875,0.7588541666666666,0.6875,0.6600694444444445
10.0,1.0,330.0,0.5454545454545454,0.527994227994228,0.5454545454545454,0.5226310726310727
10.0,1.0,330.0,0.7272727272727273,0.7636363636363637,0.7272727272727273,0.7306767306767307
10.0,1.0,330.0,0.6363636363636364,0.7712121212121212,0.6363636363636364,0.6505050505050505
10.0,1.0,330.0,0.6363636363636364,0.706060606060606,0.6363636363636364,0.6217171717171717
10.0,1.0,330.0,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.7020202020202021
10.0,1.0,330.0,0.696969696969697,0.8813131313131313,0.696969696969697,0.7005772005772005
10.0,1.0,330.0,0.7878787878787878,0.8773448773448773,0.7878787878787878,0.7793388429752065
10.0,1.0,330.0,0.7575757575757576,0.8868686868686868,0.7575757575757576,0.7917748917748917
