x,y,z
-6.235067,-2.804215,-19.238705
-6.8807764,-5.0375066,-16.862696
-4.91591,-1.0869986,-18.084145
-1.6623269,-3.0497346,-11.724559
-7.893929,-0.20779854,-16.688261
-4.3630385,-1.6622453,-21.006367
-3.8878465,-11.343132,-8.882978
-4.646606,-1.8499929,-18.406118
-6.1871004,-2.2518609,-18.879618
-1.1693765,-0.7977139,-13.562721
-6.8813157,-5.4464517,-17.686424
-4.4865446,1.5532103,-18.91322
-5.0149994,-3.1317308,-16.59364
-5.028111,0.83051974,-14.567401
-5.8473253,-0.9700775,-17.867216
-4.717045,1.8766601,-15.6672535
-3.3988788,-4.3306108,-19.633955
-2.2088947,-8.138715,-13.087677
-4.388558,-1.8365966,-18.98792
-6.861365,-6.0973086,-15.440572
-4.283595,-1.1618748,-18.249825
-5.413389,2.0892336,-18.829573
-5.3660007,-10.082192,-16.070843
-1.644135,-13.449437,-6.2381277
-5.5208783,-2.2927911,-14.677019
-1.7380463,0.20521407,-15.28322
-6.7939143,-3.9933522,-17.885572
-4.154756,0.6927026,-18.51041
-5.3369136,-12.551903,-12.157792
-4.2823806,-1.7340269,-20.886923
-1.8553541,-1.2906585,-14.059505
-3.3912194,2.2922802,-17.032211
-8.063731,-4.936887,-14.458726
-7.147688,-6.1863704,-15.636605
-7.2276015,-6.456892,-15.233608
-1.8779469,-7.909966,-13.787348
-3.243469,-1.4964694,-16.181211
-5.8975234,-3.0489922,-2.889759
-7.896876,-3.76693,-2.3838136
-9.07811,3.9466155,-1.2026993
-8.338443,-4.0585957,-3.7851057
-11.958207,-4.7883162,-3.357615
-9.979337,2.8773685,-0.019810177
-4.20815,-3.422366,-1.6941236
-5.8027825,5.7965107,-0.51769537
-4.2301497,-3.9674551,-5.5745854
-9.326077,2.17496,-0.67849255
-0.016984815,5.4486527,-0.47942665
-6.3331666,2.0737867,-1.4037608
-11.34424,-1.3696918,-0.621758
-0.41165254,6.8507323,0.9681889
-11.011101,-3.3725212,1.4312639
-11.01956,-4.8174825,-0.7498659
-11.722436,-4.83277,-4.278022
-9.899541,3.1126347,-1.6689855
-6.658093,5.337799,-0.30127987
-8.381418,-5.060586,-3.258134
-3.605875,5.20803,-0.049530964
-8.016905,-4.151652,-4.1972785
-10.06166,2.2312582,-1.8828772
-0.14072165,4.8576007,-0.65228677
-3.6395996,1.5290208,-0.7537281
-11.633582,-6.1486163,-3.9498165
-3.9183683,1.8669844,-0.70891035
-0.32171133,6.6330028,0.02889315
-11.963867,-2.0349462,2.9145098
-6.5582814,4.2725534,1.7485603
-9.467388,-4.7225647,-7.662574
-8.359254,2.6137133,-2.4583664
-11.968491,-4.759173,-4.7692876
-5.1455874,5.5319886,1.3368157
-6.6089425,-3.6854746,-6.780227
-7.674435,-4.508152,-8.418025
-11.01422,-5.064092,-4.789072
-11.899012,-5.8240786,-5.13191
-11.645225,-2.6690056,-0.032643206
-8.918586,-4.701242,-7.7920623
-2.3171809,-1.4040605,-12.941466
-4.9362197,1.8031621,-1.1064873
-9.489639,-4.567414,-7.413823
-8.308458,4.0324345,-1.674958
-9.65525,-4.889493,-8.185774
-9.528256,1.8200452,-0.6904509
-8.851357,2.367726,-1.0600151
-10.0114565,-4.8298154,-8.887933
-8.407838,-5.792544,-7.5763073
-4.1764355,-2.84099,-15.207239
-10.230766,-3.9795942,-3.9098492
-10.193966,-3.6434693,-7.54249
-2.1056266,7.015956,1.168441
-9.811975,1.5741413,-1.0022027
-0.78401935,4.5453362,-0.72612005
-8.057625,-4.5010653,-4.560154
-5.090142,5.4811993,1.3691965
-7.482706,4.396017,-1.2022513
-10.292619,-4.7024336,-5.80018
-0.6422246,-3.2339962,-0.5995265
-6.5124106,4.2323575,2.4072516
-9.9200115,-2.206235,-4.279659
-11.813314,-3.3065295,-0.8769551
-11.010727,-4.6636415,-3.7835035
-7.117759,-4.4130955,-6.40074
-9.289513,3.6660936,0.5533047
0.5381506,7.295735,-0.37129873
-7.02244,-4.399502,-6.1211557
-4.765182,6.651215,0.052249275
-8.026621,2.2051885,0.8104202
-11.518217,-3.0047057,-1.0894786
-4.944529,6.270759,-0.33622774
1.6807618,7.3584843,9.993334
-6.936129,2.304322,-1.7157278
-3.821179,5.0319085,-0.6810765
-10.9850645,-2.7953613,-6.0797467
-12.187151,-3.989792,-1.0610459
-9.116863,-0.52227706,-3.0013652
-6.4194193,3.0857127,-1.1616768
-5.3772306,2.4059393,-1.4707206
-6.602377,4.2487097,3.310395
-11.89801,-4.814955,-2.6158278
-7.019238,-4.298226,-6.148232
-11.572603,-1.5877845,-0.12922695
1.8266177,0.7194178,-4.7468443
-11.674811,-3.354247,0.97173697
-3.634304,4.018509,0.017293755
-4.441273,5.796758,1.0305352
-11.573835,-6.4491014,-6.419035
-9.2366,-4.1406603,-3.4736326
-10.418074,-5.22403,-3.5787761
-6.516936,3.259629,-0.1869334
-12.657109,-4.200759,-2.507668
-11.329545,-6.4394927,-7.03353
-11.562084,-4.5549507,-6.337741
-10.891072,-4.2130704,-6.906659
-10.038299,-3.8702502,-3.3025873
-3.2887528,4.353862,-0.80837584
-6.7634225,-5.1901526,6.1183367
-2.6453094,-1.8798594,-12.737151
-7.380236,3.3754354,0.85559124
-8.261885,-4.808515,-7.101107
-4.491507,2.4398484,-1.6557477
-8.4948845,-0.6813161,-2.8881419
-10.737723,1.4490658,-0.36163244
-8.06867,-5.2933245,-5.7383957
-9.277749,-5.934004,-6.1180415
-6.577284,3.6302643,-0.23443066
-6.212998,4.5820127,0.766982
-12.113487,-4.797438,-4.776055
-1.7504048,7.062694,1.2349607
-7.5434375,-1.2880388,-3.0130396
1.7635989,7.0883827,-0.56035775
-11.381381,-3.3626063,-4.8743978
-9.875815,-5.5813932,-3.7238748
-6.0266356,-3.845792,-6.1713285
-3.8054082,1.5984306,-0.81360495
-2.1927617,6.9417844,1.1001815
5.6771483,6.1055675,11.221848
-9.225469,-4.162364,-3.2282753
-6.973019,1.9465362,-1.8953525
-6.7545357,3.7687137,-0.7201999
-5.4330387,5.151874,0.13780195
-10.173914,-5.678007,-5.9727073
-4.839712,6.095014,0.031012641
-11.605169,-3.0263588,-0.35727435
-7.4559827,4.257087,-1.0958546
-4.040728,5.209613,-1.2280321
-10.205286,-3.8894818,-4.5088167
-6.1757784,2.687736,-1.9892378
-7.392807,4.5118895,-1.2892418
-11.077151,-2.762572,-2.2731428
-2.1529284,7.0276375,1.1344482
-10.105175,3.4044619,-1.7676487
-8.459082,3.45314,0.22666562
-10.075402,-5.6591773,-5.9067025
-10.234622,-4.568151,-7.821874
-3.2310941,4.3824573,1.460866
-9.425711,3.0262592,-0.2789182
-8.932024,2.1117938,-0.41716045
-8.985343,0.07286124,-2.3586767
-6.5405626,-4.9307456,-6.4134927
-9.5362,2.9632792,1.400303
-8.584033,-0.51371264,-2.966981
-11.46892,-5.7387447,-5.4422655
-11.518398,-5.725729,-6.691645
-11.928942,-4.4698997,-2.4604363
-11.175824,-4.759026,-2.9389682
-11.873096,-2.2314806,2.072655
-9.341676,3.1792104,-0.08142832
-10.753653,-4.3126907,-6.7530313
-10.733954,-4.3321,-7.051846
-11.495363,-3.4298074,1.1510317
-4.3921175,6.3470807,0.21828954
-4.036284,6.438227,0.3976536
-6.252808,-1.900096,-20.056908
-7.5151563,-1.3252875,-3.0761783
-11.698901,-4.7001214,-2.5576499
-3.5772471,6.8531437,0.070089474
-6.6594954,2.941823,7.764669
-9.009616,-3.6446548,-4.3001056
-8.449936,-0.32698405,-2.6324995
-0.18678127,6.7588015,1.4158393
-3.9366503,6.6406507,-0.85727423
-8.912296,-0.22050323,-2.567953
-3.59877,4.461769,-1.0157585
-12.508292,-2.76548,7.164938
-11.443725,-5.176682,-6.375847
-8.289079,-1.1063709,-3.0892587
-9.430143,1.4010754,-0.84543
-7.7639403,-3.924124,-4.2456107
-8.406988,-4.7142644,-7.188591
-8.641081,-2.5603518,-5.1189113
-9.908376,-3.9859428,-2.701635
-7.79705,1.74684,-1.4835368
-11.990062,-3.1140177,-1.7089841
-9.793,-3.6467793,-3.9490037
-4.83767,6.338991,-0.17125544
-8.77946,0.7067078,-2.1279387
-5.031999,5.5488305,0.036142647
-11.374585,-3.4044588,0.40753883
-7.8014326,-2.8985949,-3.1977863
-5.391819,-4.438183,8.27912
-5.2900925,1.8678975,-1.2808456
8.221828,-1.2906826,6.8562303
-11.165805,-0.79796904,-0.68607706
-8.853849,-5.8892064,-5.916121
-8.512895,-3.7712312,-2.828693
-9.613038,-4.7071977,-7.9306216
-11.863142,-3.1989338,-2.0660546
-0.2694991,6.883938,-0.011456128
-10.994345,-3.4437492,-6.6653447
-6.5168214,-10.118353,-11.0018425
-9.648828,1.912048,-0.54106927
-3.6113653,3.253301,-0.15845472
-8.117735,4.4412665,0.10528118
-8.121133,-4.8571696,-5.5157547
-11.6167965,-2.738069,-0.6093136
-11.156808,-5.0351663,-5.575896
-5.9345884,-3.4358854,-3.0500803
-9.930081,1.829601,-0.9826549
-6.0594316,4.687597,-0.4300199
-9.187851,3.2858472,-0.54323596
-9.781555,-4.7979403,-8.183233
-12.174042,-5.057624,-4.025261
-12.0865755,-4.270934,-2.8832436
-10.913325,3.2477713,-1.3349513
-4.0651875,4.896361,-1.1085523
-7.1112027,-3.7291806,-5.1247277
-5.3856606,-4.148899,-5.970427
-9.12316,2.479221,-1.0738932
-9.87675,2.782945,-1.4295365
-5.866084,-3.0974545,-2.808076
-11.306609,-4.5393696,-2.458243
-7.2069426,0.17795654,7.7798715
-4.4733853,4.5122247,-1.2646797
-8.501158,-4.7767076,-4.1236477
-6.4853444,1.8934202,-1.3676484
-10.404812,-3.1100616,-5.053186
-8.347444,2.3185618,0.3234778
-9.125706,-4.472833,-5.8455696
-7.8206067,-4.0150685,-4.218064
-11.303262,-3.2368577,-4.7408032
-12.126249,-3.9521418,-1.2498828
-3.344903,5.976217,-0.011890622
-12.329697,-4.381711,-2.46056
-10.005812,-4.6319113,-6.128162
-11.531443,-2.7731693,-0.7097097
-5.16864,6.466791,-0.6116004
-10.296444,2.395282,-2.406007
-8.553752,-4.9137917,-6.527388
-11.264417,-4.6684155,-5.1259074
-10.948512,-4.9873605,-0.9623421
-10.9006605,-4.704715,-6.4287653
-7.1335373,-0.6315089,-2.6277916
-2.1255279,6.8123646,0.22190134
-12.060835,-4.081762,-2.932336
-6.439899,1.7800801,-1.2005987
-8.906304,3.2611628,0.22361252
-9.721074,3.1707351,-1.397475
-9.308108,1.9924579,-0.94499964
0.83160853,7.134274,1.817697
-6.872891,-0.238825,-2.3763206
-11.220253,-0.985035,-0.70346314
-10.136845,-4.1060424,-4.0660367
1.1182599,5.7609496,1.2128915
-10.662724,-5.4534864,-7.0614715
-9.739195,-2.2342474,-4.424021
0.19640367,5.017565,-0.6081454
-2.8134637,4.9188967,-0.6935411
-3.7859712,5.0824075,0.3354872
-5.677538,5.5180416,0.37437272
-3.8682852,-3.9976432,-6.1000657
-3.9744198,6.7421813,-1.111378
-4.801535,6.1325827,0.47023386
-6.170954,3.4850552,-0.33533275
-9.975927,-2.2893844,-4.666541
-11.693251,-2.9028983,1.7087816
-11.75711,-4.6547947,-4.2248063
-5.789064,5.4783754,-0.16407984
-6.778668,2.2536924,-0.74498653
-7.073672,3.3457592,7.812847
-10.244294,3.4393747,-1.7176129
-4.7308393,6.9541416,0.25116953
-10.523552,1.7037722,-0.052842386
-10.4270525,-4.502888,-7.285049
-11.612478,-3.2049334,-2.093153
-6.47467,4.443069,2.6418648
-3.8097694,6.468512,-0.515093
-9.6957855,-4.7773275,-8.538308
-4.243121,5.2108035,-0.8331288
-9.807736,2.7917893,-1.4548736
-7.252117,-4.5000415,-6.1753364
-11.433194,-4.0718255,-1.6753638
-6.409626,1.8352842,-0.74631846
-8.603255,-3.772663,-2.0406146
-11.949232,-3.8780625,-1.2871664
-11.898087,-2.542649,1.450292
-6.5872164,4.3106785,0.56737477
-7.356336,-1.0544735,-2.9087937
1.6666591,0.6748234,-0.21999106
-9.941384,2.321054,-1.0704681
-4.9601445,5.772111,0.48089492
-9.001453,2.9928188,-1.6280242
-6.772219,-4.626606,-6.0366197
-0.25994578,6.297377,-0.16091911
0.21076547,7.076642,-0.13469148
-7.296528,-4.511654,-6.692111
-11.045007,-3.623293,-0.5597473
-12.515403,-4.465411,-3.8054514
-10.264409,-3.3988357,-2.0465438
-4.679604,7.53507,0.9840737
-10.431015,3.5556927,-1.6255345
-10.286945,-4.866353,-4.0505004
-9.8742895,-4.2356515,-1.5394211
-3.3634574,5.840805,0.7655525
-5.8085628,2.811529,-1.2467344
-5.9131207,5.861998,-0.53259915
-9.800457,-4.167307,-3.0719426
-6.6637006,-1.1243854,-3.2932367
6.8926067,-12.709701,-4.883097
6.450711,-13.435931,-3.7146392
-4.5922766,-8.821082,-14.975035
-1.0824981,-6.1719227,-9.533545
7.138846,-12.18596,-4.026963
-2.786542,-11.148141,-6.6459355
0.43977723,-13.1407,-8.870977
2.86263,-13.035692,-2.9202626
3.2783961,-13.2770405,-2.6795938
3.469313,-11.372419,-8.527023
4.6902475,-14.194797,-2.8025591
1.3600686,-13.937683,-4.8433814
5.4274244,-13.459112,-5.548819
-3.0530136,-10.636409,-11.792469
0.015521533,-10.218036,-6.716678
1.7662939,-13.510424,-4.726647
0.8975227,-12.160602,-4.189693
-3.52199,-11.15469,-10.87062
7.5934153,-12.915274,-2.9157794
-2.0240974,-9.703006,-10.122574
6.290519,-10.605841,-2.3428304
-0.37159148,-5.1586723,-9.220251
1.7957246,-10.689404,-4.73272
-1.4239063,-10.333591,-7.0125017
-5.5437374,-10.678528,-12.806728
-1.7037274,-9.676972,-10.842165
-0.63497597,-10.097968,-9.001738
-1.5925202,-10.300685,-11.668761
1.3050954,-12.744793,-5.6949153
3.222731,-12.75912,-9.280617
-6.008846,-7.996005,-13.830737
-1.6066726,-8.871743,-10.103089
0.34108683,-10.540784,-8.916066
4.4578195,-14.114832,-7.345295
2.861568,-13.75146,-5.4739556
0.8537302,-12.321729,-4.9781694
-1.4559046,-13.627476,-9.84143
-4.1324673,-9.686431,-11.662989
-3.8565903,-11.725505,-8.758513
3.8428555,-13.996818,-8.318143
4.989441,-13.078581,-5.6751432
0.8090773,-11.748532,-6.9938993
-1.0301837,-13.049192,-7.8872995
-0.40497783,-14.183925,-8.225136
7.455133,-12.62206,-4.055864
-2.3303165,-11.561165,-10.448197
-2.496008,-9.611718,-8.076923
-2.0838983,-9.939067,-9.944648
-2.5576477,-8.795946,-11.924544
5.2822785,-11.70953,-2.687972
-0.26702896,-14.265962,-6.317566
3.73702,-14.299029,-3.6441278
-2.47615,-8.138997,-10.457699
-2.7772052,-11.783069,-7.0306554
-4.8126454,-9.700882,-14.502804
3.6053286,-13.772987,-8.495981
1.1619166,-11.052047,-9.386079
-0.38299948,-13.022288,-5.2307863
2.924905,-8.638614,-6.8616443
-5.003559,-7.479135,-13.304691
-1.1636536,-12.15886,-8.168958
0.43668783,-12.952555,-7.0157948
0.76244223,-11.847293,-5.8646708
3.2759776,-8.096184,-7.8610783
-1.2593881,-13.118948,-9.206992
-1.533661,-11.105973,-10.020733
2.6395373,-11.542753,-9.259263
-3.9760237,-10.644003,-9.388247
-0.1954042,-9.598838,-9.096856
3.279856,-14.080038,-8.418332
3.6732802,-13.656658,-8.471765
5.0522356,-13.326294,-1.907882
-1.2768474,-15.222911,-5.4552026
-1.2941732,-11.592089,-6.7774615
-5.0534377,-8.387946,-11.465805
6.566448,-13.414927,-2.9851158
1.6327589,-12.607371,-7.07596
-5.923968,-8.113299,-13.864601
6.2050242,-10.903122,-4.368369
5.752678,-13.9223995,-2.5722668
0.5597037,-8.688229,-7.3676314
-0.59528345,-6.0723257,-9.577916
3.351437,-12.634599,-2.2979488
4.650602,-13.60638,-6.0669255
-2.0888178,-11.767785,-12.261564
1.517428,-11.68614,-9.642438
3.3947823,-11.271027,-8.576298
-0.76017714,-10.568422,-7.6346054
7.9826035,-12.184546,-3.4735038
2.8875384,-14.140837,-4.861734
-1.2831016,-11.80904,-6.3632197
-1.0168061,-11.375229,-6.7020125
3.3432188,-12.735281,-8.68332
-5.807112,-8.024455,-15.389678
2.944553,-8.839947,-6.6690655
-0.6402601,-14.363718,-8.487404
0.17997816,-10.824186,-8.181647
2.5485072,-13.8664465,-4.5734024
-1.8270754,-9.267506,-9.953349
-2.517328,-12.19829,-7.155245
1.094395,-11.450909,-10.793208
3.078325,-12.130011,-9.616067
-6.468559,-8.53407,-15.096801
4.055825,-14.598274,-7.845329
-1.5692463,-9.723489,-8.210849
-1.5813922,-15.153505,-5.8041162
3.6554742,-13.962802,-6.1820445
-1.1138269,-12.617615,-9.652523
7.3970375,-13.357145,-2.3902812
2.944456,-9.203858,-4.9055257
-0.65248114,-3.747516,-11.805144
-2.4459388,-9.475826,-9.56109
4.404398,-13.579414,-5.824534
2.325308,-10.682206,-4.133565
-0.6108114,-10.6858015,-6.1606593
-1.9637876,-10.921549,-10.084377
7.596852,-12.901249,-2.741614
3.131989,-12.892507,-9.493216
-4.8896227,-9.733562,-14.488173
0.24401973,-14.825029,-7.9414134
-4.2809525,-7.7222347,-12.962927
7.8277965,-12.19809,-2.758476
-0.23085085,-12.275959,-9.226121
-1.7268851,-6.5115957,-15.99096
0.22427395,-12.668925,-11.350464
-0.7138391,-11.47277,-7.5693507
-0.50908273,-13.298657,-8.189024
5.2597694,-11.270896,-2.726837
6.0586014,-13.535397,-4.731403
8.429609,-13.691394,-3.1498399
2.886671,-12.75024,-9.851493
3.7146747,-12.138243,-2.384905
4.761981,-11.832559,-4.9602876
4.5905623,-14.371321,-3.9147568
-4.835692,-9.650946,-12.670879
-3.0926054,-11.5840435,-8.353
2.682009,-13.787113,-4.2066097
-2.8947303,-8.455007,-10.70438
-1.3415421,-11.500324,-6.4200597
-1.7511755,-9.245068,-11.279935
7.8817844,-12.470184,-2.6347766
-1.1264975,-12.948526,-8.71928
-1.725222,-10.859878,-10.036706
5.553446,-13.801244,-2.7227511
-3.6199744,-9.205361,-11.217175
2.3383763,-13.4455185,-5.494691
4.395856,-12.333188,-2.394308
6.5363154,-13.456074,-3.6034472
-0.5457051,-13.400382,-8.425054
0.9510307,-11.141221,-5.220809
5.4143066,-12.889504,-4.987867
4.392397,-12.361322,-2.408035
1.8656883,-13.57773,-4.4562383
-3.6458232,-4.009091,-6.2888556
-1.1765676,-9.382888,-10.577532
5.4950166,-13.388028,-5.14541
7.1786127,-12.565782,-1.7542088
4.2389183,-14.436276,-7.5059004
0.626141,-14.965042,-7.7677097
-1.2630426,-10.051931,-9.730108
3.6223245,-13.422662,-8.294816
0.8719764,-13.285113,-5.7228017
-0.20525132,-13.942005,-7.041248
0.9189191,-10.483511,-7.200906
-1.692453,-10.403583,-11.726565
3.4371371,-13.371454,-2.6022718
1.0236983,-12.124798,-4.0361924
-1.2682643,-9.981465,-10.196343
-0.80900145,-11.106046,-7.38817
1.6618569,-13.9927,-3.442238
-5.7968745,-7.9024262,-11.646126
6.6315017,-10.578989,-2.9657078
-4.1241856,-11.634335,-10.97822
0.83927613,-13.114011,-5.4897666
-0.815998,-13.104619,-8.611385
4.629242,-13.741882,-7.8294897
7.8785315,-11.705173,-3.199769
1.2537733,-13.315413,-5.299135
-1.0882767,-3.5737317,-12.127759
-5.907208,-6.679824,-11.998923
-0.9841143,-13.880954,-8.06456
-5.008534,-10.619429,-11.099676
3.9078417,-14.713484,-3.2308612
-6.2299685,-12.205708,-11.696996
-2.8211052,-9.007041,-11.833754
-0.36248595,-11.313058,-5.4193316
-0.9284801,-12.510278,-6.367527
-2.0336797,-12.175542,-9.094543
1.8917828,-11.878992,-6.0903034
6.1444893,-13.706046,-2.4663765
-2.0875022,-12.147626,-8.172606
-1.5355488,-15.271512,-5.7142653
0.34393996,-11.972575,-12.195186
-5.704016,-6.6924763,-11.989019
-1.4262508,-10.268242,-8.858743
3.4291239,-13.268818,-3.7419348
3.209946,-8.060466,-7.038364
0.3225083,-13.047585,-11.33899
7.5904827,-12.055066,-2.3565078
6.344993,-13.529704,-4.454109
2.341766,-14.187974,-8.877841
-5.0999627,-7.48336,-11.719805
7.217212,-12.576127,-3.7520604
6.3371415,-11.265679,-3.2211301
-4.930166,-10.080493,-12.470331
0.7239854,-13.049348,-8.746873
2.9517643,-14.164439,-4.4971795
8.12759,-10.111765,-2.4432828
3.8734148,-13.633833,-3.087518
6.606145,-11.272297,-3.1505637
4.6650343,-15.152029,-3.5728354
2.9016778,-12.53635,-5.6853247
5.918906,-11.456411,-3.117313
7.6138577,-10.856294,-2.8236732
1.1402044,-14.392386,-5.0876865
4.1618133,-13.737242,-5.8571544
-5.741101,-10.026535,-12.321155
-0.89719087,-12.667739,-10.248544
0.9916903,-11.360568,-10.4424
2.9771063,-12.850358,-5.477345
2.5151308,-13.725741,-4.1823907
1.9041098,-13.17622,-3.600384
7.873813,-11.347259,-2.496476
4.0938683,-13.996446,-3.0199513
0.23398699,-13.4635515,-9.931841
-1.6229807,-10.712853,-10.366979
2.9879043,-12.628899,-9.751559
-0.010969058,-10.019249,-6.365148
8.0524435,-12.179873,-3.9794211
1.6648456,-14.901271,-6.4937787
7.8954167,-12.075817,-4.022559
-0.4723599,-5.6705713,-9.372144
-0.06200005,-5.0576973,-10.261
0.9993387,-12.306567,-6.16506
6.677602,-12.943227,-2.0693803
0.24406826,-10.736208,-9.33934
-5.215919,-7.1620593,-11.926933
-1.5941362,-7.4615493,-15.834659
-4.334489,-9.420885,-11.7771635
-1.6065121,-9.2631445,-8.175619
2.7400384,-14.351222,-8.584896
-1.8194427,-8.699768,-10.240937
3.756387,-13.245671,-5.506525
-0.76200736,-11.266559,-5.588125
0.4983184,-14.9303255,-7.892136
-2.2546358,-9.399447,-11.198899
2.8155985,-13.585048,-5.626387
-3.4787667,-9.105163,-12.251906
-3.473524,-8.083833,-11.547931
6.3469195,-11.516933,-3.5920568
0.91588134,-12.213749,-4.0642214
7.593958,-13.245202,-2.6636634
2.8357697,-13.107911,-3.077641
-3.3632357,-11.356301,-10.791129
-0.370445,-14.018466,-5.997901
0.09713193,-14.156161,-6.446278
-0.75493455,-12.591422,-10.053457
0.7473326,-10.84035,-6.721542
2.7653637,-14.041592,-3.7029092
2.9827886,-9.433938,-4.703814
1.6042615,-12.6788025,-3.9416595
-0.8399473,-12.54559,-10.725939
2.9953885,-12.057047,-9.512406
6.7889237,-11.742512,-3.2143304
7.7889857,-13.385197,-2.6587663
6.7054224,-13.247893,-4.841441
5.9486556,-14.023406,-6.899281
-0.51842517,-12.8802395,-5.7606115
-1.8702066,-10.775138,-9.6376505
3.070284,-8.957512,-5.1114087
-0.8832271,-12.813004,-6.0308924
-2.2818186,-11.971951,-12.349028
4.1120267,-13.505548,-2.737581
4.5458307,-12.661364,-5.4002433
1.2692875,-14.480402,-5.2771544
-3.8032203,-9.33063,-11.356984
6.959391,-12.373925,-2.629771
7.612011,-12.387983,-1.9054751
2.829931,-10.16639,-4.246186
-1.5531442,-15.321556,-5.6460834
1.1347847,-12.125264,-6.1396146
-0.31558046,-5.3686867,-9.682498
-0.43735945,-13.786737,-8.745459
0.025604872,-9.98942,-7.011524
-0.99638397,-11.499035,-6.2929797
-2.1298409,-11.531098,-8.300793
1.9531162,-13.930741,-9.142454
-1.2705153,-6.223412,-9.511837
-1.6248338,-11.7756405,-6.7711062
5.258183,-13.908686,-5.519678
-0.46206576,-14.209816,-8.705885
5.510294,-13.52315,-6.779435
-1.7175202,-13.549406,-9.5283375
-4.0081244,-13.6077585,-9.84882
-1.8529136,-9.383395,-11.274167
5.877534,-14.067533,-6.943848
5.144923,-12.956686,-6.108241
7.047411,-13.89444,-3.3675425
1.4780508,-14.047857,-3.3990018
1.312826,-14.093431,-3.328349
