K,k,size,accuracy,precision,recall,f1
10.0,279.0,310.0,0.06451612903225806,0.006720430107526881,0.06451612903225806,0.011797235023041473
10.0,279.0,310.0,0.03225806451612903,0.0010405827263267429,0.03225806451612903,0.0020161290322580645
10.0,279.0,310.0,0.0967741935483871,0.07168458781362007,0.0967741935483871,0.05591397849462365
10.0,279.0,310.0,0.03225806451612903,0.0010405827263267429,0.03225806451612903,0.0020161290322580645
10.0,279.0,310.0,0.03225806451612903,0.0010405827263267429,0.03225806451612903,0.0020161290322580645
10.0,279.0,310.0,0.1935483870967742,0.0967741935483871,0.1935483870967742,0.0967741935483871
10.0,288.0,320.0,0.03125,0.0009765625,0.03125,0.001893939393939394
10.0,288.0,320.0,0.03125,0.0009765625,0.03125,0.001893939393939394
10.0,288.0,320.0,0.0,0.0,0.0,0.0
10.0,288.0,320.0,0.03125,0.0009765625,0.03125,0.001893939393939394
10.0,288.0,320.0,0.0,0.0,0.0,0.0
10.0,288.0,320.0,0.0,0.0,0.0,0.0
10.0,288.0,320.0,0.03125,0.001201923076923077,0.03125,0.0023148148148148147
10.0,288.0,320.0,0.125,0.026102941176470593,0.125,0.04143170426065163
10.0,288.0,320.0,0.03125,0.0013020833333333333,0.03125,0.0024999999999999996
10.0,288.0,320.0,0.0,0.0,0.0,0.0
10.0,297.0,330.0,0.030303030303030304,0.0009182736455463728,0.030303030303030304,0.0017825311942959003
10.0,297.0,330.0,0.030303030303030304,0.0009182736455463728,0.030303030303030304,0.0017825311942959003
10.0,297.0,330.0,0.030303030303030304,0.0009182736455463728,0.030303030303030304,0.0017825311942959003
10.0,297.0,330.0,0.030303030303030304,0.0017825311942959,0.030303030303030304,0.003367003367003367
10.0,297.0,330.0,0.030303030303030304,0.0009182736455463728,0.030303030303030304,0.0017825311942959003
10.0,297.0,330.0,0.0,0.0,0.0,0.0
10.0,297.0,330.0,0.030303030303030304,0.0011655011655011655,0.030303030303030304,0.0022446689113355778
10.0,297.0,330.0,0.0,0.0,0.0,0.0
10.0,297.0,330.0,0.09090909090909091,0.011784511784511783,0.09090909090909091,0.020343293070565795
10.0,297.0,330.0,0.030303030303030304,0.0009182736455463728,0.030303030303030304,0.0017825311942959003
10.0,306.0,340.0,0.0,0.0,0.0,0.0
10.0,306.0,340.0,0.029411764705882353,0.001278772378516624,0.029411764705882353,0.0024509803921568627
10.0,306.0,340.0,0.029411764705882353,0.0008650519031141869,0.029411764705882353,0.0016806722689075631
10.0,306.0,340.0,0.029411764705882353,0.0009487666034155598,0.029411764705882353,0.001838235294117647
10.0,306.0,340.0,0.0,0.0,0.0,0.0
10.0,306.0,340.0,0.0,0.0,0.0,0.0
10.0,306.0,340.0,0.0,0.0,0.0,0.0
10.0,306.0,340.0,0.029411764705882353,0.0008650519031141869,0.029411764705882353,0.0016806722689075631
10.0,306.0,340.0,0.029411764705882353,0.0009191176470588235,0.029411764705882353,0.0017825311942959003
10.0,306.0,340.0,0.029411764705882353,0.0008650519031141869,0.029411764705882353,0.0016806722689075631
10.0,315.0,350.0,0.0,0.0,0.0,0.0
10.0,315.0,350.0,0.02857142857142857,0.0008163265306122448,0.02857142857142857,0.0015873015873015875
10.0,315.0,350.0,0.02857142857142857,0.0008163265306122448,0.02857142857142857,0.0015873015873015875
10.0,315.0,350.0,0.11428571428571428,0.014512471655328797,0.11428571428571428,0.02571428571428571
10.0,315.0,350.0,0.02857142857142857,0.0012987012987012987,0.02857142857142857,0.0024844720496894415
10.0,315.0,350.0,0.0,0.0,0.0,0.0
10.0,315.0,350.0,0.0,0.0,0.0,0.0
10.0,315.0,350.0,0.02857142857142857,0.0008163265306122448,0.02857142857142857,0.0015873015873015875
10.0,315.0,350.0,0.02857142857142857,0.0008163265306122448,0.02857142857142857,0.0015873015873015875
10.0,315.0,350.0,0.02857142857142857,0.0008163265306122448,0.02857142857142857,0.0015873015873015875
10.0,324.0,360.0,0.08333333333333333,0.009104422147900408,0.08333333333333333,0.016296296296296295
10.0,324.0,360.0,0.027777777777777776,0.0007716049382716049,0.027777777777777776,0.0015015015015015015
10.0,324.0,360.0,0.05555555555555555,0.003095975232198142,0.05555555555555555,0.005864197530864198
10.0,324.0,360.0,0.027777777777777776,0.0007716049382716049,0.027777777777777776,0.0015015015015015015
10.0,324.0,360.0,0.05555555555555555,0.0031746031746031746,0.05555555555555555,0.005997474747474747
10.0,324.0,360.0,0.027777777777777776,0.0007716049382716049,0.027777777777777776,0.0015015015015015015
10.0,324.0,360.0,0.05555555555555555,0.0030864197530864196,0.05555555555555555,0.005847953216374269
10.0,324.0,360.0,0.027777777777777776,0.0007716049382716049,0.027777777777777776,0.0015015015015015015
10.0,324.0,360.0,0.027777777777777776,0.0007716049382716049,0.027777777777777776,0.0015015015015015015
10.0,324.0,360.0,0.16666666666666666,0.03166822284469343,0.16666666666666666,0.05226028033045577
10.0,333.0,370.0,0.05405405405405406,0.003333333333333333,0.05405405405405406,0.006237006237006237
10.0,333.0,370.0,0.0,0.0,0.0,0.0
10.0,333.0,370.0,0.05405405405405406,0.0033783783783783786,0.05405405405405406,0.006359300476947535
10.0,333.0,370.0,0.0,0.0,0.0,0.0
10.0,333.0,370.0,0.02702702702702703,0.0007304601899196494,0.02702702702702703,0.001422475106685633
10.0,333.0,370.0,0.0,0.0,0.0,0.0
10.0,333.0,370.0,0.05405405405405406,0.0029218407596785976,0.05405405405405406,0.005544005544005545
10.0,333.0,370.0,0.02702702702702703,0.0007304601899196494,0.02702702702702703,0.001422475106685633
10.0,333.0,370.0,0.05405405405405406,0.0029218407596785976,0.05405405405405406,0.005544005544005545
10.0,333.0,370.0,0.02702702702702703,0.0007304601899196494,0.02702702702702703,0.001422475106685633
10.0,342.0,380.0,0.0,0.0,0.0,0.0
10.0,342.0,380.0,0.02631578947368421,0.0006925207756232687,0.02631578947368421,0.0013495276653171387
10.0,342.0,380.0,0.05263157894736842,0.003205128205128205,0.05263157894736842,0.00599790073474284
10.0,342.0,380.0,0.0,0.0,0.0,0.0
10.0,342.0,380.0,0.05263157894736842,0.0035087719298245615,0.05263157894736842,0.006578947368421052
10.0,342.0,380.0,0.0,0.0,0.0,0.0
