K,k,size,accuracy,precision,recall,f1
10.0,66.0,3000.0,0.74,0.7531443618986723,0.74,0.7409809360199072
10.0,77.0,3000.0,0.7266666666666667,0.7413838853062992,0.7266666666666667,0.7271280400460621
10.0,91.0,3000.0,0.7,0.7194433268672834,0.7,0.7023434829203946
10.0,107.0,3000.0,0.6966666666666667,0.7172388018762991,0.6966666666666667,0.7000043860969641
10.0,126.0,3000.0,0.6966666666666667,0.7188914878991959,0.6966666666666667,0.7004923154140544
10.0,148.0,3000.0,0.6966666666666667,0.7185993988321789,0.6966666666666667,0.6991108167505076
10.0,174.0,3000.0,0.6633333333333333,0.6960201440437271,0.6633333333333333,0.6675777928633294
10.0,204.0,3000.0,0.6766666666666666,0.6966886417524869,0.6766666666666666,0.6757217997679998
10.0,240.0,3000.0,0.6766666666666666,0.6933042064927494,0.6766666666666666,0.674453063747567
10.0,282.0,3000.0,0.6833333333333333,0.6964080741601066,0.6833333333333333,0.6791832879686206
10.0,331.0,3000.0,0.6733333333333333,0.6960616822628239,0.6733333333333333,0.66825449683175
10.0,389.0,3000.0,0.67,0.6947974312886593,0.67,0.6636896072315966
10.0,458.0,3000.0,0.6533333333333333,0.6816744993879814,0.6533333333333333,0.646693290862727
10.0,538.0,3000.0,0.64,0.6752444978256934,0.64,0.6302342850634959
10.0,632.0,3000.0,0.6066666666666667,0.6538661848239854,0.6066666666666667,0.591825745033268
10.0,743.0,3000.0,0.5866666666666667,0.6388207284387079,0.5866666666666667,0.5667754531901728
10.0,873.0,3000.0,0.5866666666666667,0.6420639125507002,0.5866666666666667,0.5690749462426429
10.0,1026.0,3000.0,0.52,0.6190441834333086,0.52,0.5062352468082556
10.0,1205.0,3000.0,0.45,0.5689153052319869,0.45,0.42700671311763994
10.0,1416.0,3000.0,0.4266666666666667,0.5953057864432635,0.4266666666666667,0.38807884615660027
10.0,1664.0,3000.0,0.3333333333333333,0.47113926661573713,0.3333333333333333,0.2701012824171845
10.0,1955.0,3000.0,0.27,0.1761052970492492,0.27,0.1709003595147861
10.0,2297.0,3000.0,0.21666666666666667,0.1339032152913484,0.21666666666666667,0.13893175210556896
10.0,2700.0,3000.0,0.08,0.0063999999999999994,0.08,0.011851851851851851
10.0,1.0,3000.0,0.8,0.8120925812261146,0.8,0.8005235788153039
10.0,2.0,3000.0,0.8,0.8120925812261146,0.8,0.8005235788153039
10.0,3.0,3000.0,0.8266666666666667,0.8322320393744542,0.8266666666666667,0.8276476250141864
10.0,4.0,3000.0,0.8133333333333334,0.8198035131252449,0.8133333333333334,0.8147375044435687
10.0,5.0,3000.0,0.83,0.8352408772408773,0.83,0.829105949964937
10.0,6.0,3000.0,0.83,0.8361869066405652,0.83,0.828387989404276
10.0,8.0,3000.0,0.8033333333333333,0.8092758041029693,0.8033333333333333,0.8007966269217515
10.0,9.0,3000.0,0.8,0.8075940852197572,0.8,0.7977184879771612
10.0,11.0,3000.0,0.7933333333333333,0.8018858315115034,0.7933333333333333,0.791191771860304
10.0,13.0,3000.0,0.8,0.8099518567679488,0.8,0.7973299877186986
10.0,15.0,3000.0,0.8,0.8098475131953393,0.8,0.795742371773356
10.0,18.0,3000.0,0.7966666666666666,0.8071956212575407,0.7966666666666666,0.7933733852584398
10.0,21.0,3000.0,0.7933333333333333,0.8022831160068002,0.7933333333333333,0.7892284860765425
10.0,25.0,3000.0,0.7766666666666666,0.78603743576112,0.7766666666666666,0.7722898196577439
10.0,29.0,3000.0,0.78,0.7881812375975754,0.78,0.7746232240717106
10.0,34.0,3000.0,0.78,0.7912755309992152,0.78,0.7758910270479817
10.0,40.0,3000.0,0.77,0.781546389443603,0.77,0.7654584640324994
10.0,47.0,3000.0,0.78,0.7911915091081757,0.78,0.7765207845658741
10.0,56.0,3000.0,0.76,0.771860580241015,0.76,0.755807062645071
10.0,66.0,3000.0,0.7466666666666667,0.7539495029253768,0.7466666666666667,0.7419919657538587
10.0,77.0,3000.0,0.7433333333333333,0.7511207112045942,0.7433333333333333,0.7399549107715265
10.0,91.0,3000.0,0.7433333333333333,0.7521721497631109,0.7433333333333333,0.7377301478555971
10.0,107.0,3000.0,0.7266666666666667,0.7370953668464914,0.7266666666666667,0.7212106442131619
10.0,126.0,3000.0,0.7233333333333334,0.7327324963366153,0.7233333333333334,0.718743549153997
10.0,148.0,3000.0,0.7166666666666667,0.7263703703703703,0.7166666666666667,0.7114038054602123
10.0,174.0,3000.0,0.71,0.7111834017635302,0.71,0.7004477472627015
10.0,204.0,3000.0,0.7133333333333334,0.7169704989878903,0.7133333333333334,0.7057821278731787
10.0,240.0,3000.0,0.6833333333333333,0.6845304684204884,0.6833333333333333,0.6724125306189888
10.0,282.0,3000.0,0.6733333333333333,0.6702566239102897,0.6733333333333333,0.6611826459594069
10.0,331.0,3000.0,0.6733333333333333,0.6765469030983234,0.6733333333333333,0.6632902983436946
10.0,389.0,3000.0,0.6533333333333333,0.6581906375713432,0.6533333333333333,0.6426584262512565
10.0,458.0,3000.0,0.6333333333333333,0.6454247015602895,0.6333333333333333,0.6209926517786465
10.0,538.0,3000.0,0.61,0.6189511605353897,0.61,0.5935946181140043
10.0,632.0,3000.0,0.5633333333333334,0.5853541922382501,0.5633333333333334,0.5395737322354716
10.0,743.0,3000.0,0.55,0.5889333835609605,0.55,0.5219016945349388
10.0,873.0,3000.0,0.52,0.5516367167964557,0.52,0.48921129132104063
10.0,1026.0,3000.0,0.5033333333333333,0.5567125059024373,0.5033333333333333,0.46519078212651427
10.0,1205.0,3000.0,0.4266666666666667,0.525853475027388,0.4266666666666667,0.3767452035131692
10.0,1416.0,3000.0,0.37333333333333335,0.5395005297834914,0.37333333333333335,0.30913254713749766
10.0,1664.0,3000.0,0.36333333333333334,0.5900444985569985,0.36333333333333334,0.2834347766610696
10.0,1955.0,3000.0,0.2833333333333333,0.28654497522697064,0.2833333333333333,0.18800771448003184
10.0,2297.0,3000.0,0.15,0.11936952219394965,0.15,0.07691574676795258
10.0,2700.0,3000.0,0.07,0.004900000000000001,0.07,0.009158878504672898
10.0,1.0,3000.0,0.7566666666666667,0.7727852341352341,0.7566666666666667,0.7579934201744097
10.0,2.0,3000.0,0.7566666666666667,0.7727852341352341,0.7566666666666667,0.7579934201744097
10.0,3.0,3000.0,0.7333333333333333,0.7532262503079576,0.7333333333333333,0.7336344901716899
10.0,4.0,3000.0,0.73,0.7556235679779157,0.73,0.733255105075307
10.0,5.0,3000.0,0.7633333333333333,0.7820961421619316,0.7633333333333333,0.7665576170499427
10.0,6.0,3000.0,0.78,0.796167235917236,0.78,0.7829174186196975
10.0,8.0,3000.0,0.7666666666666667,0.7835705882666585,0.7666666666666667,0.7693305343043927
10.0,9.0,3000.0,0.7733333333333333,0.7895540861477346,0.7733333333333333,0.7741976146435959
10.0,11.0,3000.0,0.7633333333333333,0.7757488536155203,0.7633333333333333,0.7617298318024179
10.0,13.0,3000.0,0.7566666666666667,0.7690393489083144,0.7566666666666667,0.7546064962485884
10.0,15.0,3000.0,0.76,0.7761571502991792,0.76,0.7594598100760579
10.0,18.0,3000.0,0.7566666666666667,0.7745586410443104,0.7566666666666667,0.7569313259769855
10.0,21.0,3000.0,0.76,0.7771534948067983,0.76,0.7604295599724329
10.0,25.0,3000.0,0.7466666666666667,0.7642340198321891,0.7466666666666667,0.7471992939258945
10.0,29.0,3000.0,0.74,0.7554742625271771,0.74,0.7391210938464784
10.0,34.0,3000.0,0.7333333333333333,0.7475984783417754,0.7333333333333333,0.7328542021774169
10.0,40.0,3000.0,0.7266666666666667,0.7430947837157312,0.7266666666666667,0.7276209345849762
10.0,47.0,3000.0,0.72,0.7335546782042275,0.72,0.7188428925412325
10.0,56.0,3000.0,0.7233333333333334,0.7398208160910288,0.7233333333333334,0.7225589560822395
10.0,66.0,3000.0,0.71,0.726519550895129,0.71,0.707092121672617
10.0,77.0,3000.0,0.7133333333333334,0.7306325933407077,0.7133333333333334,0.7120165514610397
10.0,91.0,3000.0,0.71,0.7293345136851034,0.71,0.7091551165474173
10.0,107.0,3000.0,0.6966666666666667,0.7145089793968118,0.6966666666666667,0.6934314540713883
10.0,126.0,3000.0,0.6933333333333334,0.7078385523404558,0.6933333333333334,0.6869844533324646
10.0,148.0,3000.0,0.68,0.6900799885792872,0.68,0.6712980002942681
10.0,174.0,3000.0,0.6733333333333333,0.6806540646460002,0.6733333333333333,0.6637047620148305
10.0,204.0,3000.0,0.6633333333333333,0.6680511127241363,0.6633333333333333,0.653917777136494
10.0,240.0,3000.0,0.6733333333333333,0.673943375906084,0.6733333333333333,0.6621305735444635
10.0,282.0,3000.0,0.65,0.6497273981906169,0.65,0.6370653427688735
10.0,331.0,3000.0,0.6466666666666666,0.6408852389440625,0.6466666666666666,0.6326366442495083
10.0,389.0,3000.0,0.6433333333333333,0.643326967212594,0.6433333333333333,0.6299462174864628
10.0,458.0,3000.0,0.63,0.634317036936232,0.63,0.6134270678933523
10.0,538.0,3000.0,0.6266666666666667,0.6362705987705988,0.6266666666666667,0.609015595902891
10.0,632.0,3000.0,0.6133333333333333,0.6234959412119372,0.6133333333333333,0.5891133043356724
10.0,743.0,3000.0,0.5833333333333334,0.6096890694503957,0.5833333333333334,0.5557887994737724
10.0,873.0,3000.0,0.5733333333333334,0.6201188761788607,0.5733333333333334,0.5452074304457601
10.0,1026.0,3000.0,0.53,0.5840304882457399,0.53,0.49507321946645805
10.0,1205.0,3000.0,0.49666666666666665,0.5739175488472424,0.49666666666666665,0.4519460176857352
10.0,1416.0,3000.0,0.46,0.5104920436630963,0.46,0.40203154325076523
10.0,1664.0,3000.0,0.39666666666666667,0.501151356959227,0.39666666666666667,0.33094068203998633
10.0,1955.0,3000.0,0.31666666666666665,0.27404909070908057,0.31666666666666665,0.23753033739179547
10.0,2297.0,3000.0,0.2733333333333333,0.2608678222443822,0.2733333333333333,0.1789738039496735
10.0,2700.0,3000.0,0.07333333333333333,0.005377777777777777,0.07333333333333333,0.010020703933747413
10.0,1.0,3000.0,0.7666666666666667,0.7756868279569893,0.7666666666666667,0.768449015158277
10.0,2.0,3000.0,0.7666666666666667,0.7756868279569893,0.7666666666666667,0.768449015158277
10.0,3.0,3000.0,0.78,0.7870724626689588,0.78,0.7800887138843894
10.0,4.0,3000.0,0.7766666666666666,0.7864060972629521,0.7766666666666666,0.7767890216338315
10.0,5.0,3000.0,0.7733333333333333,0.7812187608847091,0.7733333333333333,0.770602711379403
10.0,6.0,3000.0,0.7766666666666666,0.7853599535268653,0.7766666666666666,0.7744648519359688
10.0,8.0,3000.0,0.7766666666666666,0.7818372917257722,0.7766666666666666,0.7749641120940797
10.0,9.0,3000.0,0.78,0.7835456280689547,0.78,0.7777102319276709
10.0,11.0,3000.0,0.78,0.7833381312076487,0.78,0.7784772595756938
10.0,13.0,3000.0,0.78,0.7909365079365079,0.78,0.7786907228503338
10.0,15.0,3000.0,0.7833333333333333,0.791937037037037,0.7833333333333333,0.7796259433109369
10.0,18.0,3000.0,0.7566666666666667,0.7639369519344338,0.7566666666666667,0.7519853219459095
10.0,21.0,3000.0,0.7633333333333333,0.7740790410991982,0.7633333333333333,0.7621772605880984
10.0,25.0,3000.0,0.7666666666666667,0.7749980615807229,0.7666666666666667,0.7635918300719481
10.0,29.0,3000.0,0.75,0.7523366112566666,0.75,0.7446712327223256
10.0,34.0,3000.0,0.7433333333333333,0.7475272467000666,0.7433333333333333,0.7396761449390519
10.0,40.0,3000.0,0.7433333333333333,0.7512993971945094,0.7433333333333333,0.7407582369180368
10.0,47.0,3000.0,0.74,0.7466658629210741,0.74,0.7370820409284552
10.0,56.0,3000.0,0.7266666666666667,0.7318431875541016,0.7266666666666667,0.721233537941302
10.0,66.0,3000.0,0.7333333333333333,0.7419226435832607,0.7333333333333333,0.7280781496644512
10.0,77.0,3000.0,0.7333333333333333,0.7360408090361651,0.7333333333333333,0.7262462845466083
10.0,91.0,3000.0,0.7233333333333334,0.7286910493077587,0.7233333333333334,0.7171667373135953
10.0,107.0,3000.0,0.7233333333333334,0.7307827616466673,0.7233333333333334,0.7173936308707536
10.0,126.0,3000.0,0.7166666666666667,0.7174514975231475,0.7166666666666667,0.7085065720486406
10.0,148.0,3000.0,0.7,0.7043984973372739,0.7,0.6921185789403604
10.0,174.0,3000.0,0.7166666666666667,0.7191958237140044,0.7166666666666667,0.7079557169068466
10.0,204.0,3000.0,0.6933333333333334,0.7016928244232166,0.6933333333333334,0.6841038182911192
10.0,240.0,3000.0,0.6766666666666666,0.6848738604439111,0.6766666666666666,0.6691323477500859
10.0,282.0,3000.0,0.65,0.6608983495784982,0.65,0.6357216633018112
10.0,331.0,3000.0,0.6333333333333333,0.6447187513691597,0.6333333333333333,0.6208276473028614
10.0,389.0,3000.0,0.62,0.6420840751540426,0.62,0.6091523972023848
10.0,458.0,3000.0,0.5866666666666667,0.6071559690893166,0.5866666666666667,0.5701695798074627
10.0,538.0,3000.0,0.5733333333333334,0.6029352794364459,0.5733333333333334,0.5574659939650164
10.0,632.0,3000.0,0.57,0.5988192784003432,0.57,0.5522303856436862
10.0,743.0,3000.0,0.5366666666666666,0.5722599609961707,0.5366666666666666,0.5136277451803232
10.0,873.0,3000.0,0.5033333333333333,0.542455475399441,0.5033333333333333,0.4676231521674502
10.0,1026.0,3000.0,0.4666666666666667,0.5004143038801252,0.4666666666666667,0.4240008014350437
10.0,1205.0,3000.0,0.41333333333333333,0.4693858358412549,0.41333333333333333,0.3691453490219692
10.0,1416.0,3000.0,0.36666666666666664,0.46658457365129324,0.36666666666666664,0.31606574163734485
10.0,1664.0,3000.0,0.34,0.4320302632625667,0.34,0.282697505071929
10.0,1955.0,3000.0,0.27666666666666667,0.3393986555020029,0.27666666666666667,0.20299304626911613
10.0,2297.0,3000.0,0.20666666666666667,0.14475764111249304,0.20666666666666667,0.11526647314898225
10.0,2700.0,3000.0,0.08333333333333333,0.006944444444444443,0.08333333333333333,0.01282051282051282
10.0,1.0,3000.0,0.78,0.7935648952523953,0.78,0.7789289735258133
10.0,2.0,3000.0,0.78,0.7935648952523953,0.78,0.7789289735258133
10.0,3.0,3000.0,0.7733333333333333,0.7848069916355811,0.7733333333333333,0.7712872835463086
10.0,4.0,3000.0,0.7666666666666667,0.783740732161591,0.7666666666666667,0.7678613925092782
10.0,5.0,3000.0,0.7733333333333333,0.7917891043342481,0.7733333333333333,0.7750655970267162
